x,y,z,res
37.0,12.0,20.0,
37.0,12.0,21.0,
37.0,12.0,22.0,
37.0,12.0,23.0,
37.0,12.0,24.0,
37.0,12.0,25.0,
37.0,12.0,26.0,
37.0,12.0,27.0,
37.0,13.0,-27.0,
37.0,13.0,-26.0,
37.0,13.0,-25.0,
37.0,13.0,-24.0,
37.0,13.0,-23.0,
37.0,13.0,-22.0,
37.0,13.0,-21.0,
37.0,13.0,-20.0,
37.0,13.0,-19.0,
37.0,13.0,-18.0,
37.0,13.0,-17.0,
37.0,13.0,-16.0,
37.0,13.0,-15.0,
37.0,13.0,-14.0,
37.0,13.0,-13.0,
37.0,13.0,-12.0,
37.0,13.0,-11.0,
37.0,13.0,-10.0,
37.0,13.0,-9.0,
37.0,13.0,-8.0,
37.0,13.0,-7.0,
37.0,13.0,-6.0,
37.0,13.0,-5.0,
37.0,13.0,-4.0,
37.0,13.0,-3.0,
37.0,13.0,-2.0,
37.0,13.0,-1.0,
37.0,13.0,0.0,849.9999999999995
37.0,13.0,1.0,
37.0,13.0,2.0,
37.0,13.0,3.0,
37.0,13.0,4.0,
37.0,13.0,5.0,
37.0,13.0,6.0,
37.0,13.0,7.0,
37.0,13.0,8.0,
37.0,13.0,9.0,
37.0,13.0,10.0,
37.0,13.0,11.0,
37.0,13.0,12.0,
37.0,13.0,13.0,
37.0,13.0,14.0,
37.0,13.0,15.0,
37.0,13.0,16.0,
37.0,13.0,17.0,
37.0,13.0,18.0,
37.0,13.0,19.0,
37.0,13.0,20.0,
37.0,13.0,21.0,
37.0,13.0,22.0,
37.0,13.0,23.0,
37.0,13.0,24.0,
37.0,13.0,25.0,
37.0,13.0,26.0,
37.0,13.0,27.0,
37.0,14.0,-27.0,
37.0,14.0,-26.0,
37.0,14.0,-25.0,
37.0,14.0,-24.0,
37.0,14.0,-23.0,
37.0,14.0,-22.0,
37.0,14.0,-21.0,
37.0,14.0,-20.0,
37.0,14.0,-19.0,
37.0,14.0,-18.0,
37.0,14.0,-17.0,
37.0,14.0,-16.0,
37.0,14.0,-15.0,
37.0,14.0,-14.0,
37.0,14.0,-13.0,
37.0,14.0,-12.0,
37.0,14.0,-11.0,
37.0,14.0,-10.0,
37.0,14.0,-9.0,
37.0,14.0,-8.0,
37.0,14.0,-7.0,
37.0,14.0,-6.0,
37.0,14.0,-5.0,
37.0,14.0,-4.0,
37.0,14.0,-3.0,
37.0,14.0,-2.0,
37.0,14.0,-1.0,
37.0,14.0,0.0,
37.0,14.0,1.0,
37.0,14.0,2.0,
37.0,14.0,3.0,
37.0,14.0,4.0,
37.0,14.0,5.0,
37.0,14.0,6.0,
37.0,14.0,7.0,
37.0,14.0,8.0,
37.0,14.0,9.0,
37.0,14.0,10.0,
37.0,14.0,11.0,
37.0,14.0,12.0,
37.0,14.0,13.0,
37.0,14.0,14.0,
37.0,14.0,15.0,
37.0,14.0,16.0,
37.0,14.0,17.0,
37.0,14.0,18.0,
37.0,14.0,19.0,
37.0,14.0,20.0,
37.0,14.0,21.0,
37.0,14.0,22.0,
37.0,14.0,23.0,
37.0,14.0,24.0,
37.0,14.0,25.0,
37.0,14.0,26.0,
37.0,14.0,27.0,
37.0,15.0,-27.0,
37.0,15.0,-26.0,
37.0,15.0,-25.0,
37.0,15.0,-24.0,
37.0,15.0,-23.0,
37.0,15.0,-22.0,
37.0,15.0,-21.0,
37.0,15.0,-20.0,
37.0,15.0,-19.0,
37.0,15.0,-18.0,
37.0,15.0,-17.0,
37.0,15.0,-16.0,
37.0,15.0,-15.0,
37.0,15.0,-14.0,
37.0,15.0,-13.0,
37.0,15.0,-12.0,
37.0,15.0,-11.0,
37.0,15.0,-10.0,
37.0,15.0,-9.0,
37.0,15.0,-8.0,
37.0,15.0,-7.0,
37.0,15.0,-6.0,
37.0,15.0,-5.0,
37.0,15.0,-4.0,
37.0,15.0,-3.0,
37.0,15.0,-2.0,
37.0,15.0,-1.0,
37.0,15.0,0.0,
37.0,15.0,1.0,
37.0,15.0,2.0,
37.0,15.0,3.0,
37.0,15.0,4.0,
37.0,15.0,5.0,
37.0,15.0,6.0,
37.0,15.0,7.0,
37.0,15.0,8.0,
37.0,15.0,9.0,
37.0,15.0,10.0,
37.0,15.0,11.0,
37.0,15.0,12.0,
37.0,15.0,13.0,
37.0,15.0,14.0,
37.0,15.0,15.0,
37.0,15.0,16.0,
37.0,15.0,17.0,
37.0,15.0,18.0,
37.0,15.0,19.0,
37.0,15.0,20.0,
37.0,15.0,21.0,
37.0,15.0,22.0,
37.0,15.0,23.0,
37.0,15.0,24.0,
37.0,15.0,25.0,
37.0,15.0,26.0,
37.0,15.0,27.0,
37.0,16.0,-27.0,
37.0,16.0,-26.0,
37.0,16.0,-25.0,
37.0,16.0,-24.0,
37.0,16.0,-23.0,
37.0,16.0,-22.0,
37.0,16.0,-21.0,
37.0,16.0,-20.0,
37.0,16.0,-19.0,
37.0,16.0,-18.0,
37.0,16.0,-17.0,
37.0,16.0,-16.0,
37.0,16.0,-15.0,
37.0,16.0,-14.0,
37.0,16.0,-13.0,
37.0,16.0,-12.0,
37.0,16.0,-11.0,
37.0,16.0,-10.0,
37.0,16.0,-9.0,
37.0,16.0,-8.0,
37.0,16.0,-7.0,
37.0,16.0,-6.0,
37.0,16.0,-5.0,
37.0,16.0,-4.0,
37.0,16.0,-3.0,
37.0,16.0,-2.0,
37.0,16.0,-1.0,
37.0,16.0,0.0,
37.0,16.0,1.0,
37.0,16.0,2.0,
37.0,16.0,3.0,
37.0,16.0,4.0,
37.0,16.0,5.0,
37.0,16.0,6.0,
37.0,16.0,7.0,
37.0,16.0,8.0,
37.0,16.0,9.0,
37.0,16.0,10.0,
37.0,16.0,11.0,
37.0,16.0,12.0,
37.0,16.0,13.0,
37.0,16.0,14.0,
37.0,16.0,15.0,
37.0,16.0,16.0,
37.0,16.0,17.0,
37.0,16.0,18.0,
37.0,16.0,19.0,
37.0,16.0,20.0,
37.0,16.0,21.0,
37.0,16.0,22.0,
37.0,16.0,23.0,
37.0,16.0,24.0,
37.0,16.0,25.0,
37.0,16.0,26.0,
37.0,16.0,27.0,
37.0,17.0,-27.0,
37.0,17.0,-26.0,
37.0,17.0,-25.0,
37.0,17.0,-24.0,
37.0,17.0,-23.0,
37.0,17.0,-22.0,
37.0,17.0,-21.0,
37.0,17.0,-20.0,
37.0,17.0,-19.0,
37.0,17.0,-18.0,
37.0,17.0,-17.0,
37.0,17.0,-16.0,
37.0,17.0,-15.0,
37.0,17.0,-14.0,
37.0,17.0,-13.0,
37.0,17.0,-12.0,
37.0,17.0,-11.0,
37.0,17.0,-10.0,
37.0,17.0,-9.0,
37.0,17.0,-8.0,
37.0,17.0,-7.0,
37.0,17.0,-6.0,
37.0,17.0,-5.0,
37.0,17.0,-4.0,
37.0,17.0,-3.0,
37.0,17.0,-2.0,
37.0,17.0,-1.0,
37.0,17.0,0.0,
37.0,17.0,1.0,
37.0,17.0,2.0,
37.0,17.0,3.0,
37.0,17.0,4.0,
37.0,17.0,5.0,
37.0,17.0,6.0,
37.0,17.0,7.0,
37.0,17.0,8.0,
37.0,17.0,9.0,
37.0,17.0,10.0,
37.0,17.0,11.0,
37.0,17.0,12.0,
37.0,17.0,13.0,
37.0,17.0,14.0,
37.0,17.0,15.0,
37.0,17.0,16.0,
37.0,17.0,17.0,
37.0,17.0,18.0,
37.0,17.0,19.0,
37.0,17.0,20.0,
37.0,17.0,21.0,
37.0,17.0,22.0,
37.0,17.0,23.0,
37.0,17.0,24.0,
37.0,17.0,25.0,
37.0,17.0,26.0,
37.0,17.0,27.0,
37.0,18.0,-27.0,
37.0,18.0,-26.0,
37.0,18.0,-25.0,
37.0,18.0,-24.0,
37.0,18.0,-23.0,
37.0,18.0,-22.0,
37.0,18.0,-21.0,
37.0,18.0,-20.0,
37.0,18.0,-19.0,
37.0,18.0,-18.0,
37.0,18.0,-17.0,
37.0,18.0,-16.0,
37.0,18.0,-15.0,
37.0,18.0,-14.0,
37.0,18.0,-13.0,
37.0,18.0,-12.0,
37.0,18.0,-11.0,
37.0,18.0,-10.0,
37.0,18.0,-9.0,
37.0,18.0,-8.0,
37.0,18.0,-7.0,
37.0,18.0,-6.0,
37.0,18.0,-5.0,
37.0,18.0,-4.0,
37.0,18.0,-3.0,
37.0,18.0,-2.0,
37.0,18.0,-1.0,
37.0,18.0,0.0,
37.0,18.0,1.0,
37.0,18.0,2.0,
37.0,18.0,3.0,
37.0,18.0,4.0,
37.0,18.0,5.0,
37.0,18.0,6.0,
37.0,18.0,7.0,
37.0,18.0,8.0,
37.0,18.0,9.0,
37.0,18.0,10.0,
37.0,18.0,11.0,
37.0,18.0,12.0,
37.0,18.0,13.0,
37.0,18.0,14.0,
37.0,18.0,15.0,
37.0,18.0,16.0,
37.0,18.0,17.0,
37.0,18.0,18.0,
37.0,18.0,19.0,
37.0,18.0,20.0,
37.0,18.0,21.0,
37.0,18.0,22.0,
37.0,18.0,23.0,
37.0,18.0,24.0,
37.0,18.0,25.0,
37.0,18.0,26.0,
37.0,18.0,27.0,
37.0,19.0,-27.0,
37.0,19.0,-26.0,
37.0,19.0,-25.0,
37.0,19.0,-24.0,
37.0,19.0,-23.0,
37.0,19.0,-22.0,
37.0,19.0,-21.0,
37.0,19.0,-20.0,
37.0,19.0,-19.0,
37.0,19.0,-18.0,
37.0,19.0,-17.0,
37.0,19.0,-16.0,
37.0,19.0,-15.0,
37.0,19.0,-14.0,
37.0,19.0,-13.0,
37.0,19.0,-12.0,
37.0,19.0,-11.0,
37.0,19.0,-10.0,
37.0,19.0,-9.0,
37.0,19.0,-8.0,
37.0,19.0,-7.0,
37.0,19.0,-6.0,
37.0,19.0,-5.0,
37.0,19.0,-4.0,
37.0,19.0,-3.0,
37.0,19.0,-2.0,
37.0,19.0,-1.0,
37.0,19.0,0.0,
37.0,19.0,1.0,
37.0,19.0,2.0,
37.0,19.0,3.0,
37.0,19.0,4.0,
37.0,19.0,5.0,
37.0,19.0,6.0,
37.0,19.0,7.0,
37.0,19.0,8.0,
37.0,19.0,9.0,
37.0,19.0,10.0,
37.0,19.0,11.0,
37.0,19.0,12.0,
37.0,19.0,13.0,
37.0,19.0,14.0,
37.0,19.0,15.0,
37.0,19.0,16.0,
37.0,19.0,17.0,
37.0,19.0,18.0,
37.0,19.0,19.0,
37.0,19.0,20.0,
37.0,19.0,21.0,
37.0,19.0,22.0,
37.0,19.0,23.0,
37.0,19.0,24.0,
37.0,19.0,25.0,
37.0,19.0,26.0,
37.0,19.0,27.0,
37.0,20.0,-27.0,
37.0,20.0,-26.0,
37.0,20.0,-25.0,
37.0,20.0,-24.0,
37.0,20.0,-23.0,
37.0,20.0,-22.0,
37.0,20.0,-21.0,
37.0,20.0,-20.0,
37.0,20.0,-19.0,
37.0,20.0,-18.0,
37.0,20.0,-17.0,
37.0,20.0,-16.0,
37.0,20.0,-15.0,
37.0,20.0,-14.0,
37.0,20.0,-13.0,
37.0,20.0,-12.0,
37.0,20.0,-11.0,
37.0,20.0,-10.0,
37.0,20.0,-9.0,
37.0,20.0,-8.0,
37.0,20.0,-7.0,
37.0,20.0,-6.0,
37.0,20.0,-5.0,
37.0,20.0,-4.0,
37.0,20.0,-3.0,
37.0,20.0,-2.0,
37.0,20.0,-1.0,
37.0,20.0,0.0,
37.0,20.0,1.0,
37.0,20.0,2.0,
37.0,20.0,3.0,
37.0,20.0,4.0,
37.0,20.0,5.0,
37.0,20.0,6.0,
37.0,20.0,7.0,
37.0,20.0,8.0,
37.0,20.0,9.0,
37.0,20.0,10.0,
37.0,20.0,11.0,
37.0,20.0,12.0,
37.0,20.0,13.0,
37.0,20.0,14.0,
37.0,20.0,15.0,
37.0,20.0,16.0,
37.0,20.0,17.0,
37.0,20.0,18.0,
37.0,20.0,19.0,
37.0,20.0,20.0,
37.0,20.0,21.0,
37.0,20.0,22.0,
37.0,20.0,23.0,
37.0,20.0,24.0,
37.0,20.0,25.0,
37.0,20.0,26.0,
37.0,20.0,27.0,
37.0,21.0,-27.0,
37.0,21.0,-26.0,
37.0,21.0,-25.0,
37.0,21.0,-24.0,
37.0,21.0,-23.0,
37.0,21.0,-22.0,
37.0,21.0,-21.0,
37.0,21.0,-20.0,
37.0,21.0,-19.0,
37.0,21.0,-18.0,
37.0,21.0,-17.0,
37.0,21.0,-16.0,
37.0,21.0,-15.0,
37.0,21.0,-14.0,
37.0,21.0,-13.0,
37.0,21.0,-12.0,
37.0,21.0,-11.0,
37.0,21.0,-10.0,
37.0,21.0,-9.0,
37.0,21.0,-8.0,
37.0,21.0,-7.0,
37.0,21.0,-6.0,
37.0,21.0,-5.0,
37.0,21.0,-4.0,
37.0,21.0,-3.0,
37.0,21.0,-2.0,
37.0,21.0,-1.0,
37.0,21.0,0.0,
37.0,21.0,1.0,
37.0,21.0,2.0,
37.0,21.0,3.0,
37.0,21.0,4.0,
37.0,21.0,5.0,
37.0,21.0,6.0,
37.0,21.0,7.0,
37.0,21.0,8.0,
37.0,21.0,9.0,
37.0,21.0,10.0,
37.0,21.0,11.0,
37.0,21.0,12.0,
37.0,21.0,13.0,
37.0,21.0,14.0,
37.0,21.0,15.0,
37.0,21.0,16.0,
37.0,21.0,17.0,
37.0,21.0,18.0,
37.0,21.0,19.0,
37.0,21.0,20.0,
37.0,21.0,21.0,
37.0,21.0,22.0,
37.0,21.0,23.0,
37.0,21.0,24.0,
37.0,21.0,25.0,
37.0,21.0,26.0,
37.0,21.0,27.0,
37.0,22.0,-27.0,
37.0,22.0,-26.0,
37.0,22.0,-25.0,
37.0,22.0,-24.0,
37.0,22.0,-23.0,
37.0,22.0,-22.0,
37.0,22.0,-21.0,
37.0,22.0,-20.0,
37.0,22.0,-19.0,
37.0,22.0,-18.0,
37.0,22.0,-17.0,
37.0,22.0,-16.0,
37.0,22.0,-15.0,
37.0,22.0,-14.0,
37.0,22.0,-13.0,
37.0,22.0,-12.0,
37.0,22.0,-11.0,
37.0,22.0,-10.0,
37.0,22.0,-9.0,
37.0,22.0,-8.0,
37.0,22.0,-7.0,
37.0,22.0,-6.0,
37.0,22.0,-5.0,
37.0,22.0,-4.0,
37.0,22.0,-3.0,
37.0,22.0,-2.0,
37.0,22.0,-1.0,
37.0,22.0,0.0,
37.0,22.0,1.0,
37.0,22.0,2.0,
37.0,22.0,3.0,
37.0,22.0,4.0,
37.0,22.0,5.0,
37.0,22.0,6.0,
37.0,22.0,7.0,
37.0,22.0,8.0,
37.0,22.0,9.0,
37.0,22.0,10.0,
37.0,22.0,11.0,
37.0,22.0,12.0,
37.0,22.0,13.0,
37.0,22.0,14.0,
37.0,22.0,15.0,
37.0,22.0,16.0,
37.0,22.0,17.0,
37.0,22.0,18.0,
37.0,22.0,19.0,
37.0,22.0,20.0,
37.0,22.0,21.0,
37.0,22.0,22.0,
37.0,22.0,23.0,
37.0,22.0,24.0,
37.0,22.0,25.0,
37.0,22.0,26.0,
37.0,22.0,27.0,
37.0,23.0,-27.0,
37.0,23.0,-26.0,
37.0,23.0,-25.0,
37.0,23.0,-24.0,
37.0,23.0,-23.0,
37.0,23.0,-22.0,
37.0,23.0,-21.0,
37.0,23.0,-20.0,
37.0,23.0,-19.0,
37.0,23.0,-18.0,
37.0,23.0,-17.0,
37.0,23.0,-16.0,
37.0,23.0,-15.0,
37.0,23.0,-14.0,
37.0,23.0,-13.0,
37.0,23.0,-12.0,
37.0,23.0,-11.0,
37.0,23.0,-10.0,
37.0,23.0,-9.0,
37.0,23.0,-8.0,
37.0,23.0,-7.0,
37.0,23.0,-6.0,
37.0,23.0,-5.0,
37.0,23.0,-4.0,
37.0,23.0,-3.0,
37.0,23.0,-2.0,
37.0,23.0,-1.0,
37.0,23.0,0.0,
37.0,23.0,1.0,
37.0,23.0,2.0,
37.0,23.0,3.0,
37.0,23.0,4.0,
37.0,23.0,5.0,
37.0,23.0,6.0,
37.0,23.0,7.0,
37.0,23.0,8.0,
37.0,23.0,9.0,
37.0,23.0,10.0,
37.0,23.0,11.0,
37.0,23.0,12.0,
37.0,23.0,13.0,
37.0,23.0,14.0,
37.0,23.0,15.0,
37.0,23.0,16.0,
37.0,23.0,17.0,
37.0,23.0,18.0,
37.0,23.0,19.0,
37.0,23.0,20.0,
37.0,23.0,21.0,
37.0,23.0,22.0,
37.0,23.0,23.0,
37.0,23.0,24.0,
37.0,23.0,25.0,
37.0,23.0,26.0,
37.0,23.0,27.0,
37.0,24.0,-27.0,
37.0,24.0,-26.0,
37.0,24.0,-25.0,
37.0,24.0,-24.0,
37.0,24.0,-23.0,
37.0,24.0,-22.0,
37.0,24.0,-21.0,
37.0,24.0,-20.0,
37.0,24.0,-19.0,
37.0,24.0,-18.0,
37.0,24.0,-17.0,
37.0,24.0,-16.0,
37.0,24.0,-15.0,
37.0,24.0,-14.0,
37.0,24.0,-13.0,
37.0,24.0,-12.0,
37.0,24.0,-11.0,
37.0,24.0,-10.0,
37.0,24.0,-9.0,
37.0,24.0,-8.0,
37.0,24.0,-7.0,
37.0,24.0,-6.0,
37.0,24.0,-5.0,
37.0,24.0,-4.0,
37.0,24.0,-3.0,
37.0,24.0,-2.0,
37.0,24.0,-1.0,
37.0,24.0,0.0,
37.0,24.0,1.0,
37.0,24.0,2.0,
37.0,24.0,3.0,
37.0,24.0,4.0,
37.0,24.0,5.0,
37.0,24.0,6.0,
37.0,24.0,7.0,
37.0,24.0,8.0,
37.0,24.0,9.0,
37.0,24.0,10.0,
37.0,24.0,11.0,
37.0,24.0,12.0,
37.0,24.0,13.0,
37.0,24.0,14.0,
37.0,24.0,15.0,
37.0,24.0,16.0,
37.0,24.0,17.0,
37.0,24.0,18.0,
37.0,24.0,19.0,
37.0,24.0,20.0,
37.0,24.0,21.0,
37.0,24.0,22.0,
37.0,24.0,23.0,
37.0,24.0,24.0,
37.0,24.0,25.0,
37.0,24.0,26.0,
37.0,24.0,27.0,
37.0,25.0,-27.0,
37.0,25.0,-26.0,
37.0,25.0,-25.0,
37.0,25.0,-24.0,
37.0,25.0,-23.0,
37.0,25.0,-22.0,
37.0,25.0,-21.0,
37.0,25.0,-20.0,
37.0,25.0,-19.0,
37.0,25.0,-18.0,
37.0,25.0,-17.0,
37.0,25.0,-16.0,
37.0,25.0,-15.0,
37.0,25.0,-14.0,
37.0,25.0,-13.0,
37.0,25.0,-12.0,
37.0,25.0,-11.0,
37.0,25.0,-10.0,
37.0,25.0,-9.0,
37.0,25.0,-8.0,
37.0,25.0,-7.0,
37.0,25.0,-6.0,
37.0,25.0,-5.0,
37.0,25.0,-4.0,
37.0,25.0,-3.0,
37.0,25.0,-2.0,
37.0,25.0,-1.0,
37.0,25.0,0.0,
37.0,25.0,1.0,
37.0,25.0,2.0,
37.0,25.0,3.0,
37.0,25.0,4.0,
37.0,25.0,5.0,
37.0,25.0,6.0,
37.0,25.0,7.0,
37.0,25.0,8.0,
37.0,25.0,9.0,
37.0,25.0,10.0,
37.0,25.0,11.0,
37.0,25.0,12.0,
37.0,25.0,13.0,
37.0,25.0,14.0,
37.0,25.0,15.0,
37.0,25.0,16.0,
37.0,25.0,17.0,
37.0,25.0,18.0,
37.0,25.0,19.0,
37.0,25.0,20.0,
37.0,25.0,21.0,
37.0,25.0,22.0,
37.0,25.0,23.0,
37.0,25.0,24.0,
37.0,25.0,25.0,
37.0,25.0,26.0,
37.0,25.0,27.0,
37.0,26.0,-27.0,
37.0,26.0,-26.0,
37.0,26.0,-25.0,
37.0,26.0,-24.0,
37.0,26.0,-23.0,
37.0,26.0,-22.0,
37.0,26.0,-21.0,
37.0,26.0,-20.0,
37.0,26.0,-19.0,
37.0,26.0,-18.0,
37.0,26.0,-17.0,
37.0,26.0,-16.0,
37.0,26.0,-15.0,
37.0,26.0,-14.0,
37.0,26.0,-13.0,
37.0,26.0,-12.0,
37.0,26.0,-11.0,
37.0,26.0,-10.0,
37.0,26.0,-9.0,
37.0,26.0,-8.0,
37.0,26.0,-7.0,
37.0,26.0,-6.0,
37.0,26.0,-5.0,
37.0,26.0,-4.0,
37.0,26.0,-3.0,
37.0,26.0,-2.0,
37.0,26.0,-1.0,
37.0,26.0,0.0,
37.0,26.0,1.0,
37.0,26.0,2.0,
37.0,26.0,3.0,
37.0,26.0,4.0,
37.0,26.0,5.0,
37.0,26.0,6.0,
37.0,26.0,7.0,
37.0,26.0,8.0,
37.0,26.0,9.0,
37.0,26.0,10.0,
37.0,26.0,11.0,
37.0,26.0,12.0,
37.0,26.0,13.0,
37.0,26.0,14.0,
37.0,26.0,15.0,
37.0,26.0,16.0,
37.0,26.0,17.0,
37.0,26.0,18.0,
37.0,26.0,19.0,
37.0,26.0,20.0,
37.0,26.0,21.0,
37.0,26.0,22.0,
37.0,26.0,23.0,
37.0,26.0,24.0,
37.0,26.0,25.0,
37.0,26.0,26.0,
37.0,26.0,27.0,
37.0,27.0,-27.0,
37.0,27.0,-26.0,
37.0,27.0,-25.0,
37.0,27.0,-24.0,
37.0,27.0,-23.0,
37.0,27.0,-22.0,
37.0,27.0,-21.0,
37.0,27.0,-20.0,
37.0,27.0,-19.0,
37.0,27.0,-18.0,
37.0,27.0,-17.0,
37.0,27.0,-16.0,
37.0,27.0,-15.0,
37.0,27.0,-14.0,
37.0,27.0,-13.0,
37.0,27.0,-12.0,
37.0,27.0,-11.0,
37.0,27.0,-10.0,
37.0,27.0,-9.0,
37.0,27.0,-8.0,
37.0,27.0,-7.0,
37.0,27.0,-6.0,
37.0,27.0,-5.0,
37.0,27.0,-4.0,
37.0,27.0,-3.0,
37.0,27.0,-2.0,
37.0,27.0,-1.0,
37.0,27.0,0.0,
37.0,27.0,1.0,
37.0,27.0,2.0,
37.0,27.0,3.0,
37.0,27.0,4.0,
37.0,27.0,5.0,
37.0,27.0,6.0,
37.0,27.0,7.0,
37.0,27.0,8.0,
37.0,27.0,9.0,
37.0,27.0,10.0,
37.0,27.0,11.0,
37.0,27.0,12.0,
37.0,27.0,13.0,
37.0,27.0,14.0,
37.0,27.0,15.0,
37.0,27.0,16.0,
37.0,27.0,17.0,
37.0,27.0,18.0,
37.0,27.0,19.0,
37.0,27.0,20.0,
37.0,27.0,21.0,
37.0,27.0,22.0,
37.0,27.0,23.0,
37.0,27.0,24.0,
37.0,27.0,25.0,
37.0,27.0,26.0,
37.0,27.0,27.0,
38.0,-27.0,-27.0,
38.0,-27.0,-26.0,
38.0,-27.0,-25.0,
38.0,-27.0,-24.0,
38.0,-27.0,-23.0,
38.0,-27.0,-22.0,
38.0,-27.0,-21.0,
38.0,-27.0,-20.0,
38.0,-27.0,-19.0,
38.0,-27.0,-18.0,
38.0,-27.0,-17.0,
38.0,-27.0,-16.0,
38.0,-27.0,-15.0,
38.0,-27.0,-14.0,
38.0,-27.0,-13.0,
38.0,-27.0,-12.0,
38.0,-27.0,-11.0,
38.0,-27.0,-10.0,
38.0,-27.0,-9.0,
38.0,-27.0,-8.0,
38.0,-27.0,-7.0,
38.0,-27.0,-6.0,
38.0,-27.0,-5.0,
38.0,-27.0,-4.0,
38.0,-27.0,-3.0,
38.0,-27.0,-2.0,
38.0,-27.0,-1.0,
38.0,-27.0,0.0,
38.0,-27.0,1.0,
38.0,-27.0,2.0,
38.0,-27.0,3.0,
38.0,-27.0,4.0,
38.0,-27.0,5.0,
38.0,-27.0,6.0,
38.0,-27.0,7.0,
38.0,-27.0,8.0,
38.0,-27.0,9.0,
38.0,-27.0,10.0,
38.0,-27.0,11.0,
38.0,-27.0,12.0,
38.0,-27.0,13.0,
38.0,-27.0,14.0,
38.0,-27.0,15.0,
38.0,-27.0,16.0,
38.0,-27.0,17.0,
38.0,-27.0,18.0,
38.0,-27.0,19.0,
38.0,-27.0,20.0,
38.0,-27.0,21.0,
38.0,-27.0,22.0,
38.0,-27.0,23.0,
38.0,-27.0,24.0,
38.0,-27.0,25.0,
38.0,-27.0,26.0,
38.0,-27.0,27.0,
38.0,-26.0,-27.0,
38.0,-26.0,-26.0,
38.0,-26.0,-25.0,
38.0,-26.0,-24.0,
38.0,-26.0,-23.0,
38.0,-26.0,-22.0,
38.0,-26.0,-21.0,
38.0,-26.0,-20.0,
38.0,-26.0,-19.0,
38.0,-26.0,-18.0,
38.0,-26.0,-17.0,
38.0,-26.0,-16.0,
38.0,-26.0,-15.0,
38.0,-26.0,-14.0,
38.0,-26.0,-13.0,
38.0,-26.0,-12.0,
38.0,-26.0,-11.0,
38.0,-26.0,-10.0,
38.0,-26.0,-9.0,
38.0,-26.0,-8.0,
38.0,-26.0,-7.0,
38.0,-26.0,-6.0,
38.0,-26.0,-5.0,
38.0,-26.0,-4.0,
38.0,-26.0,-3.0,
38.0,-26.0,-2.0,
38.0,-26.0,-1.0,
38.0,-26.0,0.0,
38.0,-26.0,1.0,
38.0,-26.0,2.0,
38.0,-26.0,3.0,
38.0,-26.0,4.0,
38.0,-26.0,5.0,
38.0,-26.0,6.0,
38.0,-26.0,7.0,
38.0,-26.0,8.0,
38.0,-26.0,9.0,
38.0,-26.0,10.0,
38.0,-26.0,11.0,
38.0,-26.0,12.0,
38.0,-26.0,13.0,
38.0,-26.0,14.0,
38.0,-26.0,15.0,
38.0,-26.0,16.0,
38.0,-26.0,17.0,
38.0,-26.0,18.0,
38.0,-26.0,19.0,
38.0,-26.0,20.0,
38.0,-26.0,21.0,
38.0,-26.0,22.0,
38.0,-26.0,23.0,
38.0,-26.0,24.0,
38.0,-26.0,25.0,
38.0,-26.0,26.0,
38.0,-26.0,27.0,
38.0,-25.0,-27.0,
38.0,-25.0,-26.0,
38.0,-25.0,-25.0,
38.0,-25.0,-24.0,
38.0,-25.0,-23.0,
38.0,-25.0,-22.0,
38.0,-25.0,-21.0,
38.0,-25.0,-20.0,
38.0,-25.0,-19.0,
38.0,-25.0,-18.0,
38.0,-25.0,-17.0,
38.0,-25.0,-16.0,
38.0,-25.0,-15.0,
38.0,-25.0,-14.0,
38.0,-25.0,-13.0,
38.0,-25.0,-12.0,
38.0,-25.0,-11.0,
38.0,-25.0,-10.0,
38.0,-25.0,-9.0,
38.0,-25.0,-8.0,
38.0,-25.0,-7.0,
38.0,-25.0,-6.0,
38.0,-25.0,-5.0,
38.0,-25.0,-4.0,
38.0,-25.0,-3.0,
38.0,-25.0,-2.0,
38.0,-25.0,-1.0,
38.0,-25.0,0.0,
38.0,-25.0,1.0,
38.0,-25.0,2.0,
38.0,-25.0,3.0,
38.0,-25.0,4.0,
38.0,-25.0,5.0,
38.0,-25.0,6.0,
38.0,-25.0,7.0,
38.0,-25.0,8.0,
38.0,-25.0,9.0,
38.0,-25.0,10.0,
38.0,-25.0,11.0,
38.0,-25.0,12.0,
38.0,-25.0,13.0,
38.0,-25.0,14.0,
38.0,-25.0,15.0,
38.0,-25.0,16.0,
38.0,-25.0,17.0,
38.0,-25.0,18.0,
38.0,-25.0,19.0,
38.0,-25.0,20.0,
38.0,-25.0,21.0,
38.0,-25.0,22.0,
38.0,-25.0,23.0,
38.0,-25.0,24.0,
38.0,-25.0,25.0,
38.0,-25.0,26.0,
38.0,-25.0,27.0,
38.0,-24.0,-27.0,
38.0,-24.0,-26.0,
38.0,-24.0,-25.0,
38.0,-24.0,-24.0,
38.0,-24.0,-23.0,
38.0,-24.0,-22.0,
38.0,-24.0,-21.0,
38.0,-24.0,-20.0,
38.0,-24.0,-19.0,
38.0,-24.0,-18.0,
38.0,-24.0,-17.0,
38.0,-24.0,-16.0,
38.0,-24.0,-15.0,
38.0,-24.0,-14.0,
38.0,-24.0,-13.0,
38.0,-24.0,-12.0,
38.0,-24.0,-11.0,
38.0,-24.0,-10.0,
38.0,-24.0,-9.0,
38.0,-24.0,-8.0,
38.0,-24.0,-7.0,
38.0,-24.0,-6.0,
38.0,-24.0,-5.0,
38.0,-24.0,-4.0,
